"Nombre restaurante","Rating","Cantidad reviews","Dirección","Teléfono","Sitio web","Categoría","Google Maps URL","Latitud","Longitud","Comuna","Región","País","Fuente","Fecha extracción","Calidad dato","Es restaurante válido","Instagram URL","Instagram Usuario","Facebook URL","TikTok URL","Tiene Redes","Calidad Redes","Está en Uber Eats","URL Uber Eats","Confianza Uber Eats","Está en PedidosYa","URL PedidosYa","Confianza PedidosYa","Está en Rappi","URL Rappi","Confianza Rappi","Observaciones","Nombre normalizado","Posible cadena/franquicia","Grupo cadena/franquicia","Posible duplicado entre comunas","Grupo duplicado","Tipo negocio","Score comercial","Nivel comercial"
"HIKI STREET FOOD","4.9","39","Argomedo 535, 3341862 Curicó, Maule","9 7147 7257","https://www.instagram.com/hiki_street_food/","Restaurante","https://www.google.com/maps/place/HIKI+STREET+FOOD/@-34.987194,-71.2418365,17z/data=!3m1!4b1!4m6!3m5!1s0x9664575bf19b8bf9:0x87934df94f146b1d!8m2!3d-34.987194!4d-71.2418365!16s%2Fg%2F11s1rtmpl9?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-34.987194","-71.2418365","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","hiki street food","No","","No","","Restaurante","78","Alto potencial"
"Restaurant Polinesia","4.3","84","Cam. A Licantén 1455, 3340000 Curicó, Maule","9 7527 5435","https://www.instagram.com/restaurant_polinesia/?igshid=YmMyMTA2M2Y=","Restaurante","https://www.google.com/maps/place/Restaurant+Polinesia/data=!4m7!3m6!1s0x966457711abd2c91:0x32c8d699eabb9281!8m2!3d-34.9770753!4d-71.2550231!16s%2Fg%2F11tdlbm90_!19sChIJkSy9GnFXZJYRgZK76pnWyDI?authuser=0&hl=es-419&rclk=1","-34.9770753","-71.2550231","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","polinesia","No","","No","","Restaurante","77","Medio potencial"
"Restaurant Mi Perú Curicó","4.6","484","yungay 767 Curicó, 3340000 Maule, Curicó, Maule","(75) 234 2987","http://www.miperu.cl/","Restaurante peruano","https://www.google.com/maps/place/Restaurant+Mi+Per%C3%BA+Curic%C3%B3/data=!4m7!3m6!1s0x966457e056870285:0x37b9a0af8159ac3a!8m2!3d-34.9829755!4d-71.2404993!16s%2Fg%2F11h4lcbpfb!19sChIJhQKHVuBXZJYROqxZga-guTc?authuser=0&hl=es-419&rclk=1","-34.9829755","-71.2404993","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","mi peru","No","","No","","Restaurante","86","Alto potencial"
"Restaurante Oveja huasa","4.7","32","Los Olivos 226, 3340000 Curicó, Maule","9 6553 7030","http://www.ovejahuasa.cl/","Restaurante chileno","https://www.google.com/maps/place/Restaurante+Oveja+huasa/data=!4m7!3m6!1s0x966457e1225f383f:0x361e5e6dd7901317!8m2!3d-34.9741027!4d-71.2177091!16s%2Fg%2F11v3sv_834!19sChIJPzhfIuFXZJYRFxOQ121eHjY?authuser=0&hl=es-419&rclk=1","-34.9741027","-71.2177091","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","oveja huasa","No","","No","","Restaurante","76","Medio potencial"
"Teno Sandwich (Romeral)","4.2","57","longitudinal sur km 175 poniente Longitudinal sur, oriente km 185, 3360000 Curicó, Romeral, Maule","9 7997 7753","http://www.tenosandwich.cl/","Restaurante","https://www.google.com/maps/place/Teno+Sandwich+%28Romeral%29/data=!4m7!3m6!1s0x9664f6f55e19d58d:0x3e9f6469045f5d1c!8m2!3d-34.9594937!4d-71.1902941!16s%2Fg%2F11bxf59sbh!19sChIJjdUZXvX2ZJYRHF1fBGlknz4?authuser=0&hl=es-419&rclk=1","-34.9594937","-71.1902941","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","Revisar: parece sandwich","teno sandwich romeral","No","","No","","Restaurante","75","Medio potencial"
"Restaurante Pasion Limeña","4.3","329","Villota 639, 8320000 Curicó, Maule","(75) 274 7311","","Restaurante peruano","https://www.google.com/maps/place/Restaurante+Pasion+Lime%C3%B1a/@-34.9884289,-71.2430858,17z/data=!3m1!4b1!4m6!3m5!1s0x96645716d1584e13:0xe23d5c70d69aec44!8m2!3d-34.9884289!4d-71.2430858!16s%2Fg%2F11j3wh0bb1?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-34.9884289","-71.2430858","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","pasion limena","No","","No","","Restaurante","68","Medio potencial"
"Lungo Restaurante y Cafetería","4.8","154","Av. España 734, 3340000 Curicó, Maule","9 7545 3633","http://lungo.cl/carta-restaurante","Cafetería","https://www.google.com/maps/place/Lungo+Restaurante+y+Cafeter%C3%ADa/@-34.9854289,-71.2250875,17z/data=!3m1!4b1!4m6!3m5!1s0x966457115e8eb7f7:0xde6ecfb1c763127c!8m2!3d-34.9854289!4d-71.2250875!16s%2Fg%2F11y1rvfcl4?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-34.9854289","-71.2250875","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","No","","","","","","","","","","","","","","","","Revisar: parece cafeteria; Revisar: parece cafe","lungo y cafeteria","No","","No","","Cafetería","79","Bajo potencial"
"Restaurante Peruvian","4.4","97","Av. Amsterdam 1664, 3345659 Curicó, Maule","9 6403 5028","","Restaurante peruano","https://www.google.com/maps/place/Restaurante+Peruvian/@-34.9621278,-71.2022538,17z/data=!3m1!4b1!4m6!3m5!1s0x966457235ce103cf:0x4d0344c3e7ea5eb!8m2!3d-34.9621278!4d-71.2022538!16s%2Fg%2F11nxcdmm76?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-34.9621278","-71.2022538","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","peruvian","No","","No","","Restaurante","64","Medio potencial"
"La Vizcaya Curicó","5.0","25","Av. España 215, Local 4, 3340000 Curicó, Maule","9 2724 5151","https://www.instagram.com/lavizcaya.curico","Restaurante de cocina española","https://www.google.com/maps/place/La+Vizcaya+Curic%C3%B3/data=!4m7!3m6!1s0x9664576c93ab7fc7:0xd439b67218823c36!8m2!3d-34.9861526!4d-71.2283424!16s%2Fg%2F11xkwk5ydv!19sChIJx3-rk2xXZJYRNjyCGHK2OdQ?authuser=0&hl=es-419&rclk=1","-34.9861526","-71.2283424","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","la vizcaya","No","","No","","Restaurante","77","Medio potencial"
"Ají criollo de Curico","4.6","77","isabel la catolica 392 Curicó, 3343807 Maule, Curicó, Maule","9 7121 5452","","Restaurante","https://www.google.com/maps/place/Aj%C3%AD+criollo+de+Curico/@-34.9852575,-71.2245606,17z/data=!3m1!4b1!4m6!3m5!1s0x966457e42b683f4b:0x9056921874731942!8m2!3d-34.9852575!4d-71.2245606!16s%2Fg%2F11rr5j3jf7?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-34.9852575","-71.2245606","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","aji criollo de","No","","No","","Restaurante","65","Medio potencial"
"ComoRoble Restaurant","4.7","568","Longitudinal Sur, Curicó, Romeral, Maule","9 9449 1072","","Restaurante","https://www.google.com/maps/place/ComoRoble+Restaurant/@-34.960998,-71.1910314,17z/data=!3m1!4b1!4m6!3m5!1s0x9664f809c6e11b3d:0x887c8c479ee63490!8m2!3d-34.960998!4d-71.1910314!16s%2Fg%2F11f57s2shf?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-34.960998","-71.1910314","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","comoroble","No","","No","","Restaurante","73","Medio potencial"
"Casa del Barrio","4.7","403","camino a cato 2450, Km 1, 3780000 Chillán, Biobío","9 3375 5272","http://www.casadelbarrio.cl/","Restaurante","https://www.google.com/maps/place/Casa+del+Barrio/@-36.5789187,-72.0512433,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d741f1e7bf11:0xbdbf15c689318ef0!8m2!3d-36.5789187!4d-72.0512433!16s%2Fg%2F11lss72rjz?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.5789187","-72.0512433","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","casa del barrio","No","","No","","Bar/Pub","86","Alto potencial"
"Bar Prócer","4.9","545","Casino Marina del Sol, 3780000 Chillán, Ñuble","9 5206 6540","http://www.instagram.com/barprocer","Restaurante","https://www.google.com/maps/place/Bar+Pr%C3%B3cer/@-36.5603212,-72.0933141,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d7e46a1c3a9f:0xd4b92823219ba1d0!8m2!3d-36.5603212!4d-72.0933141!16s%2Fg%2F11r_xh1py5?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.5603212","-72.0933141","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","bar procer","No","","No","","Bar/Pub","88","Alto potencial"
"Onde'l Pala","4.4","26","75, Flores Millán 3, Chillán, Ñuble","9 8421 1799","https://www.facebook.com/ondelpala/","Restaurante","https://www.google.com/maps/place/Onde%27l+Pala/data=!4m7!3m6!1s0x9668d7d32357ba4b:0xcbd450cc8b813db6!8m2!3d-36.6007129!4d-72.0955085!16s%2Fg%2F11clhq9lvn!19sChIJS7pXI9PXaJYRtj2Bi8xQ1Ms?authuser=0&hl=es-419&rclk=1","-36.6007129","-72.0955085","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","onde l pala","No","","No","","Restaurante","73","Medio potencial"
"Secretos de la Nona Chillán Casa Matriz Tienda 1","4.7","716","Arauco 937, 3800926 Chillán, Ñuble","9 8573 2009","https://secretosdelanona.cl/","Restaurante","https://www.google.com/maps/place/Secretos+de+la+Nona+Chill%C3%A1n+Casa+Matriz+Tienda+1/data=!4m7!3m6!1s0x96692828f5997465:0x8416716d711296f7!8m2!3d-36.6116984!4d-72.1043029!16s%2Fg%2F11bwqg83gz!19sChIJZXSZ9SgoaZYR95YScW1xFoQ?authuser=0&hl=es-419&rclk=1","-36.6116984","-72.1043029","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","secretos de la nona casa matriz tienda 1","No","","No","","Restaurante","88","Alto potencial"
"Restaurant Zasha","4.3","08","Av. Libertad 802, 3780000 Chillán, Ñuble","9 9051 4742","https://zasha.cl/carta/","Restaurante","https://www.google.com/maps/place/Restaurant+Zasha/@-36.6072718,-72.0992526,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d7d5eec972b7:0xfb0866f2c16242a9!8m2!3d-36.6072718!4d-72.0992526!16s%2Fg%2F11f54mczxm?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.6072718","-72.0992526","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","zasha","No","","No","","Restaurante","68","Medio potencial"
"Fuego Di Vino","4.4","666","Gamero 980, 3800623 Chillán, Ñuble","(42) 243 0900","http://www.fuegodivino.cl/","Restaurante","https://www.google.com/maps/place/Fuego+Di+Vino/@-36.6041503,-72.0951384,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d7d4d0353efb:0x5a23baae07b4f345!8m2!3d-36.6041503!4d-72.0951384!16s%2Fg%2F11b7q5qwbg?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.6041503","-72.0951384","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","fuego di vino","No","","No","","Restaurante","86","Alto potencial"
"Brote de Primavera","4.7","140","Arturo Prat 415, 3780000 Chillán, Bío Bío","9 4855 5636","","Restaurante","https://www.google.com/maps/place/Brote+de+Primavera/@-36.610358,-72.1070076,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d743b1787749:0x74379625a16cd3fe!8m2!3d-36.610358!4d-72.1070076!16s%2Fg%2F11qyc3f_dy?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.610358","-72.1070076","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","brote de primavera","No","","No","","Restaurante","68","Medio potencial"
"Restaurante Pensión Valdés","4.5","99","Maipón 897, Chillán, Ñuble","(42) 222 4312","","Restaurante","https://www.google.com/maps/place/Restaurante+Pensi%C3%B3n+Vald%C3%A9s/data=!4m7!3m6!1s0x9669282bcd0e6601:0x12c9f5813e7913c7!8m2!3d-36.6109309!4d-72.0992906!16s%2Fg%2F11b8_y25r6!19sChIJAWYOzSsoaZYRxxN5PoH1yRI?authuser=0&hl=es-419&rclk=1","-36.6109309","-72.0992906","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","pension valdes","No","","No","","Restaurante","65","Medio potencial"
"Restaurante La Caleta De Tito","4.5","472","Av. Argentina 747, Chillán, Ñuble","(42) 238 4858","","Restaurante","https://www.google.com/maps/place/Restaurante+La+Caleta+De+Tito/data=!4m7!3m6!1s0x966929d4b24978ff:0x56054506a338f247!8m2!3d-36.6117125!4d-72.0939595!16s%2Fg%2F11f03x99wf!19sChIJ_3hJstQpaZYRR_I4owZFBVY?authuser=0&hl=es-419&rclk=1","-36.6117125","-72.0939595","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","la caleta de tito","Sí","la caleta","No","","Restaurante","71","Medio potencial"
"Aay Chabela Restaurant","4.7","844","Arauco 660, 3780000 Chillán, Ñuble","9 3503 9550","https://www.facebook.com/aychabelarestaurant/","Restaurante","https://www.google.com/maps/place/Aay+Chabela+Restaurant/data=!4m7!3m6!1s0x9668d7dea8c4930b:0x2770903794774fc5!8m2!3d-36.6081967!4d-72.1033385!16s%2Fg%2F11f5v7km71!19sChIJC5PEqN7XaJYRxU93lDeQcCc?authuser=0&hl=es-419&rclk=1","-36.6081967","-72.1033385","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","aay chabela","No","","No","","Restaurante","89","Alto potencial"
"Vita Wines House, Casa de vinos","4.8","88","Los Mallines 208, 3800146 Chillán, Ñuble","9 9933 2606","https://vitawines.cl/","Restaurante","https://www.google.com/maps/place/Vita+Wines+House,+Casa+de+vinos/@-36.5928329,-72.1037306,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d786459af0b9:0xff81c3a3610f9d43!8m2!3d-36.5928329!4d-72.1037306!16s%2Fg%2F11k9zc5rwv?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.5928329","-72.1037306","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","vita wines house casa de vinos","No","","No","","Restaurante","81","Alto potencial"
"Restaurant La Abuelita","4.3","433","Flores Millán 1093, 3800061 Chillán, Ñuble","(42) 225 3956","","Restaurante","https://www.google.com/maps/place/Restaurant+La+Abuelita/@-36.5906248,-72.087245,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d79c79fa8b8d:0xee00d9ad405dd3bc!8m2!3d-36.5906248!4d-72.087245!16s%2Fg%2F11spps83kt?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.5906248","-72.087245","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","la abuelita","No","","No","","Restaurante","69","Medio potencial"
"Entre Amigos Restobar","4.4","397","Av. Argentina 384, 3780000 Chillán, Ñuble","(42) 231 6137","","Restaurante","https://www.google.com/maps/place/Entre+Amigos+Restobar/data=!4m7!3m6!1s0x966929d560055555:0x230485888c285b29!8m2!3d-36.6070194!4d-72.0927345!16s%2Fg%2F11dxddx27g!19sChIJVVUFYNUpaZYRKVsojIiFBCM?authuser=0&hl=es-419&rclk=1","-36.6070194","-72.0927345","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","entre amigos","No","","No","","Bar/Pub","70","Medio potencial"
"Restaurante 3 Regiones","4.6","277","Av. Argentina 431, 3820572 Chillán, Ñuble","9 6417 7736","","Restaurante peruano","https://www.google.com/maps/place/Restaurante+3+Regiones/data=!4m7!3m6!1s0x9668d757623c17bb:0xf348bc1a5fa133b8!8m2!3d-36.6078265!4d-72.092205!16s%2Fg%2F11qbr9886l!19sChIJuxc8YlfXaJYRuDOhXxq8SPM?authuser=0&hl=es-419&rclk=1","-36.6078265","-72.092205","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","3 regiones","No","","No","","Restaurante","70","Medio potencial"
"Santos Pecadores","4.4","541","Av. Vicente Méndez 275, 3800382 Chillán, Ñuble","9 3955 4067","http://www.santospecadores.cl/","Pub","https://www.google.com/maps/place/Santos+Pecadores/data=!4m7!3m6!1s0x9668d62c40674379:0x67299528f12705e6!8m2!3d-36.600087!4d-72.0898069!16s%2Fg%2F1v5k473t!19sChIJeUNnQCzWaJYR5gUn8SiVKWc?authuser=0&hl=es-419&rclk=1","-36.600087","-72.0898069","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","No","","","","","","","","","","","","","","","","","santos pecadores","No","","No","","Bar/Pub","81","Bajo potencial"
"Restaurant El Chapu","4.4","822","Las Rosas 641, Chillán, Biobío","9 9711 3623","","Restaurante","https://www.google.com/maps/place/Restaurant+El+Chapu/@-36.611892,-72.0821374,17z/data=!3m1!4b1!4m6!3m5!1s0x9669ca19b111c019:0x70fd64e57055940c!8m2!3d-36.611892!4d-72.0821374!16s%2Fg%2F1tgwc36w?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.611892","-72.0821374","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","el chapu","No","","No","","Restaurante","72","Medio potencial"
"Volcano Restaurant","4.5","183","Casino marina del sol - Variante Nahueltoro 251, local 2, 3820572 Chillán, Ñuble","9 5827 1755","http://www.volcanorestaurant.cl/","Restaurante","https://www.google.com/maps/place/Volcano+Restaurant/data=!4m7!3m6!1s0x9668d7ba06c77f91:0x6f3eb74ac17461d!8m2!3d-36.5609654!4d-72.0933011!16s%2Fg%2F11k56967tb!19sChIJkX_HBrrXaJYRHUYXrHTr8wY?authuser=0&hl=es-419&rclk=1","-36.5609654","-72.0933011","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","volcano","No","","No","","Restaurante","81","Alto potencial"
"Restaurant Punto Limeño","4.5","65","Carrera 148, 3800469 Chillán, Ñuble","9 5400 2625","","Restaurante peruano","https://www.google.com/maps/place/Restaurant+Punto+Lime%C3%B1o/@-36.6011131,-72.1038751,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d7df00000001:0x186a91f217b358e9!8m2!3d-36.6011131!4d-72.1038751!16s%2Fg%2F11c1x38b8j?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.6011131","-72.1038751","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","punto limeno","No","","No","","Restaurante","63","Medio potencial"
"Restaurante Sabor a Mar","4.5","289","Francia 207, 3801057 Chillán, Ñuble","(42) 232 8905","","Restaurante","https://www.google.com/maps/place/Restaurante+Sabor+a+Mar/@-36.5967373,-72.1019622,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d7ce40d1aee7:0xcc4e547731967766!8m2!3d-36.5967373!4d-72.1019622!16s%2Fg%2F11c67qwdz6?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.5967373","-72.1019622","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","sabor a mar","No","","No","","Restaurante","69","Medio potencial"
"Restaurante Entre Chillán Y Chillán Viejo","4.2","81","Tegualda 11-129, 3790287 Chillán, Ñuble","9 9447 9148","","Restaurante","https://www.google.com/maps/place/Restaurante+Entre+Chill%C3%A1n+Y+Chill%C3%A1n+Viejo/data=!4m7!3m6!1s0x96692819cb16975f:0xc48ff1ace347cf0a!8m2!3d-36.620945!4d-72.1209983!16s%2Fg%2F11c0qgzsyw!19sChIJX5cWyxkoaZYRCs9H46zxj8Q?authuser=0&hl=es-419&rclk=1","-36.620945","-72.1209983","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","entre y viejo","No","","No","","Restaurante","62","Medio potencial"
"Restaurant Arcoiris","4.4","248","El Roble 525, 3800765 Chillán, Ñuble","(42) 228 5704","","Restaurante","https://www.google.com/maps/place/Restaurant+Arcoiris/@-36.6083442,-72.1043306,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d7d7dcc49ab9:0x663ac9fa5680a2af!8m2!3d-36.6083442!4d-72.1043306!16s%2Fg%2F11g8h1h31d?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.6083442","-72.1043306","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","","","arcoiris","No","","No","","Restaurante","68","Medio potencial"
"Casa Pierrot","4.6","149","Cocharcas 786, 3800990 Chillán, Ñuble","","","Restaurante italiano","https://www.google.com/maps/place/Casa+Pierrot/@-36.6131455,-72.1019494,17z/data=!3m1!4b1!4m6!3m5!1s0x96692900415732a3:0x3d2904724e7faefc!8m2!3d-36.6131455!4d-72.1019494!16s%2Fg%2F11vr187ltd?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-36.6131455","-72.1019494","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible","casa pierrot","No","","No","","Restaurante","53","Bajo potencial"
"Cassis Mall Arauco Chillán","4.7","171","El Roble 770, Local 14, piso 1, 3800846 Chillán, Ñuble","9 3400 7643","https://cassiscafe.com/","Restaurante","https://www.google.com/maps/place/Cassis+Mall+Arauco+Chill%C3%A1n/data=!4m7!3m6!1s0x9669291a45c5f073:0x7c6e5e884dd1b012!8m2!3d-36.60968!4d-72.1009!16s%2Fg%2F11wr2vrt08!19sChIJc_DFRRopaZYRErDRTYhebnw?authuser=0&hl=es-419&rclk=1","-36.60968","-72.1009","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","","","cassis mall arauco","No","","No","","Restaurante","82","Alto potencial"
