"Nombre restaurante","Rating","Cantidad reviews","Dirección","Teléfono","Sitio web","Categoría","Google Maps URL","Latitud","Longitud","Comuna","Región","País","Fuente","Fecha extracción","Calidad dato","Es restaurante válido","Instagram URL","Instagram Usuario","Facebook URL","TikTok URL","Tiene Redes","Calidad Redes","Está en Uber Eats","URL Uber Eats","Confianza Uber Eats","Está en PedidosYa","URL PedidosYa","Confianza PedidosYa","Está en Rappi","URL Rappi","Confianza Rappi","Observaciones","Nombre normalizado","Posible cadena/franquicia","Grupo cadena/franquicia","Posible duplicado entre comunas","Grupo duplicado","Tipo negocio","Score comercial","Nivel comercial"
"Pardeshi Tadka","4.7","506","José Manuel Infante 2683, 7750083 Ñuñoa, Región Metropolitana","(2) 3300 8881","https://www.facebook.com/pardeshitadka","Restaurante indio","https://www.google.com/maps/place/Pardeshi+Tadka/@-33.4554766,-70.6181638,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf698d67dfe3:0x9a04cda13eac264f!8m2!3d-33.4554766!4d-70.6181638!16s%2Fg%2F11b90ddhhl?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4554766","-70.6181638","Ñuñoa","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Kaizen Sushi Ñuñoa","5.0","84","Av. Irarrázaval 1018, local 4, 7750000 Ñuñoa, Región Metropolitana","9 8836 8843","https://linktr.ee/KaizenSushiSpa?utm_source=linktree_profile_share&ltsid=ccf3a56c-ca51-477f-86e9-bc05e8777914","Restaurante de sushi","https://www.google.com/maps/place/Kaizen+Sushi+%C3%91u%C3%B1oa/data=!4m7!3m6!1s0x9662cf223d1911a9:0x810d15f8b55548d4!8m2!3d-33.4533061!4d-70.6204662!16s%2Fg%2F11y_x6psg8!19sChIJqREZPSLPYpYR1EhVtfgVDYE?authuser=0&hl=es-419&rclk=1","-33.4533061","-70.6204662","Ñuñoa","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"La Casa Del Chef","4.5","725","Av. Irarrázaval 667, Santiago, Ñuñoa, Región Metropolitana","(2) 2343 4172","https://www.lacasadelchef.cl/","Restaurante peruano","https://www.google.com/maps/place/La+Casa+Del+Chef/@-33.4531368,-70.6238873,17z/data=!3m1!4b1!4m6!3m5!1s0x9662c562c4cffcdb:0x8dad4a4dc6ec244e!8m2!3d-33.4531368!4d-70.6238873!16s%2Fg%2F11c1rg80hw?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4531368","-70.6238873","Ñuñoa","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Mister Fish Ñuñoa","4.3","68","Av. Irarrázaval 3247, 7760046 Ñuñoa, Región Metropolitana","(2) 2343 3750","http://www.misterfish.cl/","Restaurante de cocina contemporánea británica","https://www.google.com/maps/place/Mister+Fish+%C3%91u%C3%B1oa/@-33.4551905,-70.5971279,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cfbe3ca657dd:0xdacdd8c726de17af!8m2!3d-33.4551905!4d-70.5971279!16s%2Fg%2F1hhp8jb74?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4551905","-70.5971279","Ñuñoa","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Maju Perú Ñuñoa","4.3","272","Av. Pedro de Valdivia 3356, 7770543 Ñuñoa, Región Metropolitana","2232649286","https://restaurantmajuperu.cl/","Restaurante","https://www.google.com/maps/place/Maju+Per%C3%BA+%C3%91u%C3%B1oa/@-33.4531239,-70.604704,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf913837d12f:0x48bbd6194816a426!8m2!3d-33.4531239!4d-70.604704!16s%2Fg%2F11c32bq4n0?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4531239","-70.604704","Ñuñoa","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"El Zócalo Cocina Mexicana - La Florida","4.1","309","Enrique Olivares 3189, 8290305 La Florida, Región Metropolitana","9 4543 7001","http://www.elzocalo.cl/","Restaurante","https://www.google.com/maps/place/El+Z%C3%B3calo+Cocina+Mexicana+-+La+Florida/data=!4m7!3m6!1s0x9662d1be294a7d55:0xaab20e8c6b122a8c!8m2!3d-33.5400067!4d-70.5596077!16s%2Fg%2F11rpczx24q!19sChIJVX1KKb7RYpYRjCoSa4wOsqo?authuser=0&hl=es-419&rclk=1","-33.5400067","-70.5596077","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Nagai Sushi La Florida","4.5","115","Av. Vicuña Mackenna Ote. 10706, 8301163 Santiago, La Florida, Región Metropolitana","(2) 2891 8862","","Restaurante de sushi","https://www.google.com/maps/place/Nagai+Sushi+La+Florida/data=!4m7!3m6!1s0x9662d0d1d48d902d:0x1e19b02ad00dc61a!8m2!3d-33.556756!4d-70.5856981!16s%2Fg%2F11c37lv_gl!19sChIJLZCN1NHQYpYRGsYN0CqwGR4?authuser=0&hl=es-419&rclk=1","-33.556756","-70.5856981","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Nosolocrudos","4.5","44","Av. San José de la Estrella 297, 8301007 La Florida, Región Metropolitana","9 6443 5071","","Restaurante de comida cruda","https://www.google.com/maps/place/Nosolocrudos/data=!4m7!3m6!1s0x9662d1a4965f2f2f:0xe84eb6faa2050247!8m2!3d-33.5533471!4d-70.5833934!16s%2Fg%2F11h5s1v2g3!19sChIJLy9flqTRYpYRRwIFovq2Tug?authuser=0&hl=es-419&rclk=1","-33.5533471","-70.5833934","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Sweet & Salty","4.6","43","Jardín Alto 9562, 8290281 La Florida, Región Metropolitana","9 9651 2939","https://menu.fu.do/sweet&salty","Pub restaurante","https://www.google.com/maps/place/Sweet+%26+Salty/data=!4m7!3m6!1s0x9662d13e769226a5:0xe5f7b987c74bf725!8m2!3d-33.5400375!4d-70.5560127!16s%2Fg%2F11dfhxw_xl!19sChIJpSaSdj7RYpYRJfdLx4e59-U?authuser=0&hl=es-419&rclk=1","-33.5400375","-70.5560127","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Los Panas Gourmet","5.0","8","Bacteriológico 10507, 8300963 Santiago, La Florida, Región Metropolitana","9 6560 9801","","Comida china para llevar","https://www.google.com/maps/place/Los+Panas+Gourmet/data=!4m7!3m6!1s0x9662d1b78f078a61:0x171b01c2ab35836e!8m2!3d-33.5532571!4d-70.5814615!16s%2Fg%2F11p5pz5sqy!19sChIJYYoHj7fRYpYRboM1q8IBGxc?authuser=0&hl=es-419&rclk=1","-33.5532571","-70.5814615","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Sushi J&J La Florida","4.0","121","Av. Vicuña Mackenna 10186, 8300590 La Florida, Región Metropolitana","9 3490 7915","http://www.sushijyj.cl/","Restaurante","https://www.google.com/maps/place/Sushi+J%26J+La+Florida/data=!4m7!3m6!1s0x9662d1ae87031eb1:0xcb0e7247766a0bba!8m2!3d-33.5500597!4d-70.5868577!16s%2Fg%2F11r4_mc7z_!19sChIJsR4Dh67RYpYRugtqdkdyDss?authuser=0&hl=es-419&rclk=1","-33.5500597","-70.5868577","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Fullbanqueteria","3.9","7","8251256 La Florida, Región Metropolitana","9 9307 4817","http://www.fullbanqueteria.cl/","Restaurante","https://www.google.com/maps/place/Fullbanqueteria/@-33.553252,-70.5872741,17z/data=!3m1!4b1!4m6!3m5!1s0x9662d0c542546eb9:0xb17a335123f6437e!8m2!3d-33.553252!4d-70.5872741!16s%2Fg%2F11f00m18tl?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.553252","-70.5872741","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurante Mar & Tierra Peruano","4.3","05","Sta. Amalia 1000, 8300344 La Florida, Región Metropolitana","(2) 2629 1567","http://www.marytierraperuano.cl/","Restaurante peruano","https://www.google.com/maps/place/Restaurante+Mar+%26+Tierra+Peruano/@-33.5437912,-70.5764617,17z/data=!3m1!4b1!4m6!3m5!1s0x9662d0de4ce8ae2b:0x577ec0d71cff2a7b!8m2!3d-33.5437912!4d-70.5764617!16s%2Fg%2F11clwmj6vt?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.5437912","-70.5764617","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Fuente Chilena","4.6","430","Av. Vicuña Mackenna Ote. 7110, 8240000 La Florida, Región Metropolitana","(2) 2938 7481","https://www.fuentechilena.cl/","Restaurante","https://www.google.com/maps/place/Fuente+Chilena/@-33.517436,-70.5977486,17z/data=!3m1!4b1!4m6!3m5!1s0x9662d1680daafe07:0xe6d31f3d02e4e7dd!8m2!3d-33.517436!4d-70.5977486!16s%2Fg%2F11w1k877x1?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.517436","-70.5977486","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurante Fuente Curicana","4.6","217","Longitudinal sur km 191, 3340000 Curicó, Maule","","","Restaurante","https://www.google.com/maps/place/Restaurante+Fuente+Curicana/data=!4m7!3m6!1s0x9664f956f788b27b:0xbc81ea1f8e364bd2!8m2!3d-34.9884756!4d-71.2225595!16s%2Fg%2F11k58cxts2!19sChIJe7KI91b5ZJYR0ks2jh_qgbw?authuser=0&hl=es-419&rclk=1","-34.9884756","-71.2225595","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible","","","","","","","",""
"Soler Curicó","4.5","59","Longitudinal Sur KM. 189, Curicó, Romeral, Maule","(75) 254 5580","http://www.soler.cl/","Restaurante","https://www.google.com/maps/place/Soler+Curic%C3%B3/@-34.978038,-71.2066912,17z/data=!3m1!4b1!4m6!3m5!1s0x966457c4fef73273:0xfea3825c6c785eed!8m2!3d-34.978038!4d-71.2066912!16s%2Fg%2F11cjj6q9kb?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-34.978038","-71.2066912","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurant Polinesia","4.3","84","Cam. A Licantén 1455, 3340000 Curicó, Maule","9 7527 5435","https://www.instagram.com/restaurant_polinesia/?igshid=YmMyMTA2M2Y=","Restaurante","https://www.google.com/maps/place/Restaurant+Polinesia/@-34.9770753,-71.2550231,17z/data=!3m1!4b1!4m6!3m5!1s0x966457711abd2c91:0x32c8d699eabb9281!8m2!3d-34.9770753!4d-71.2550231!16s%2Fg%2F11tdlbm90_?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-34.9770753","-71.2550231","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurante Pasion Limeña","4.3","329","Villota 639, 8320000 Curicó, Maule","(75) 274 7311","","Restaurante peruano","https://www.google.com/maps/place/Restaurante+Pasion+Lime%C3%B1a/@-34.9884289,-71.2430858,17z/data=!3m1!4b1!4m6!3m5!1s0x96645716d1584e13:0xe23d5c70d69aec44!8m2!3d-34.9884289!4d-71.2430858!16s%2Fg%2F11j3wh0bb1?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-34.9884289","-71.2430858","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Mi Casa Restaurante","4.4","536","Peña 871, 3341566 Curicó, Maule","(75) 274 7095","https://www.facebook.com/Mi-Casa-Restaurante-167038006818879/","Restaurante chileno","https://www.google.com/maps/place/Mi+Casa+Restaurante/@-34.9819444,-71.2419444,17z/data=!3m1!4b1!4m6!3m5!1s0x9664570989291387:0xae7191c028006b89!8m2!3d-34.9819444!4d-71.2419444!16s%2Fg%2F11f08930gz?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-34.9819444","-71.2419444","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Fuente de Soda "" El Panzón ""","4.5","166","Av. Freire 184, 3340000 Curicó, Maule","(75) 274 6048","http://www.panzoncurico.cl/","Restaurante","https://www.google.com/maps/place/Fuente+de+Soda+%22+El+Panz%C3%B3n+%22/data=!4m7!3m6!1s0x966457a1b18ffbc9:0xf8dbe549713d259d!8m2!3d-34.9770172!4d-71.2378876!16s%2Fg%2F119tsr0mn!19sChIJyfuPsaFXZJYRnSU9cUnl2_g?authuser=0&hl=es-419&rclk=1","-34.9770172","-71.2378876","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurant Perla Azul","4.4","89","Av. España 109, 3340001 Curicó, Maule","(75) 222 0888","","Restaurante chino","https://www.google.com/maps/place/Restaurant+Perla+Azul/@-34.986116,-71.229345,17z/data=!3m1!4b1!4m6!3m5!1s0x966457afc033d69f:0xa5ffbc7e0cea6f23!8m2!3d-34.986116!4d-71.229345!16s%2Fg%2F11b7q60d8q?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-34.986116","-71.229345","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"NOVU","4.0","286","Carrera 301, 3340000 Curicó, Maule","9 9671 7253","http://www.novu.cl/","Pub restaurante","https://www.google.com/maps/place/NOVU/@-34.984909,-71.2295317,17z/data=!3m1!4b1!4m6!3m5!1s0x966457570a4a381b:0xe2725e2bdd47b27e!8m2!3d-34.984909!4d-71.2295317!16s%2Fg%2F11s4w6gg0n?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-34.984909","-71.2295317","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Marivá Restaurant","4.8","6","Av. España 692, 3341853 Curicó, Maule","","https://toteat.shop/r/cl/Mariva/22804/checkin/menu","Restaurante","https://www.google.com/maps/place/Mariv%C3%A1+Restaurant/@-34.9857874,-71.2263104,17z/data=!3m1!4b1!4m6!3m5!1s0x9664570043d01c99:0x772b77f7070e01ab!8m2!3d-34.9857874!4d-71.2263104!16s%2Fg%2F11nbnj4x3c?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-34.9857874","-71.2263104","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible","","","","","","","",""
"Restaurente","4.5","96","Av. España 802, 3340000 Curicó, Maule","","","Restaurante","https://www.google.com/maps/place/Restaurente/@-34.9847585,-71.2220893,17z/data=!3m1!4b1!4m6!3m5!1s0x966457b0c904a9bd:0x608405c2125aaa52!8m2!3d-34.9847585!4d-71.2220893!16s%2Fg%2F1tflz2py?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-34.9847585","-71.2220893","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible","","","","","","","",""
"Restaurante La Caleta De Tito","4.5","472","Av. Argentina 747, Chillán, Ñuble","(42) 238 4858","","Restaurante","https://www.google.com/maps/place/Restaurante+La+Caleta+De+Tito/@-36.6117125,-72.0939595,17z/data=!3m1!4b1!4m6!3m5!1s0x966929d4b24978ff:0x56054506a338f247!8m2!3d-36.6117125!4d-72.0939595!16s%2Fg%2F11f03x99wf?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-36.6117125","-72.0939595","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Aay Chabela Restaurant","4.7","847","Arauco 660, 3780000 Chillán, Ñuble","9 3503 9550","https://www.facebook.com/aychabelarestaurant/","Restaurante","https://www.google.com/maps/place/Aay+Chabela+Restaurant/@-36.6081967,-72.1033385,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d7dea8c4930b:0x2770903794774fc5!8m2!3d-36.6081967!4d-72.1033385!16s%2Fg%2F11f5v7km71?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-36.6081967","-72.1033385","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurant La Abuelita","4.3","433","Flores Millán 1093, 3800061 Chillán, Ñuble","(42) 225 3956","","Restaurante","https://www.google.com/maps/place/Restaurant+La+Abuelita/data=!4m7!3m6!1s0x9668d79c79fa8b8d:0xee00d9ad405dd3bc!8m2!3d-36.5906248!4d-72.087245!16s%2Fg%2F11spps83kt!19sChIJjYv6eZzXaJYRvNNdQK3ZAO4?authuser=0&hl=es-419&rclk=1","-36.5906248","-72.087245","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurante ""Rocas""","4.4","484","Av. Libertad 684, Chillán, Ñuble","9 4188 5321","","Restaurante","https://www.google.com/maps/place/Restaurante+%22Rocas%22/data=!4m7!3m6!1s0x9668d779cbadee3f:0x7c331be78e0b9dd1!8m2!3d-36.6067519!4d-72.1011348!16s%2Fg%2F11h2jmqsjv!19sChIJP-6ty3nXaJYR0Z0LjucbM3w?authuser=0&hl=es-419&rclk=1","-36.6067519","-72.1011348","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurante La Motoneta","4.4","89","Km 7. ruta Termas de Chillán (N-55), Chillán, Ñuble","9 7148 0052","http://www.lamotoneta.cl/","Restaurante","https://www.google.com/maps/place/Restaurante+La+Motoneta/data=!4m7!3m6!1s0x9669299c4b2bf56f:0xa1dd1bdc838da646!8m2!3d-36.6419948!4d-72.062745!16s%2Fg%2F11g9qvdn6g!19sChIJb_UrS5wpaZYRRqaNg9wb3aE?authuser=0&hl=es-419&rclk=1","-36.6419948","-72.062745","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurant Zasha","4.3","08","Av. Libertad 802, 3780000 Chillán, Ñuble","9 9051 4742","https://zasha.cl/carta/","Restaurante","https://www.google.com/maps/place/Restaurant+Zasha/data=!4m7!3m6!1s0x9668d7d5eec972b7:0xfb0866f2c16242a9!8m2!3d-36.6072718!4d-72.0992526!16s%2Fg%2F11f54mczxm!19sChIJt3LJ7tXXaJYRqUJiwfJmCPs?authuser=0&hl=es-419&rclk=1","-36.6072718","-72.0992526","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurante El Faro","4.2","438","Claudio Arrau 185, 3820572 Chillán, Ñuble","(42) 224 8409","http://elfarochillan.cl/","Restaurante","https://www.google.com/maps/place/Restaurante+El+Faro/@-36.6012984,-72.1053224,17z/data=!3m1!4b1!4m6!3m5!1s0x9668d7d08707087b:0xa8c8a930456dfcb8!8m2!3d-36.6012984!4d-72.1053224!16s%2Fg%2F11yk5dlr5?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-36.6012984","-72.1053224","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"La Cabaña Sándwich","4.5","972","Av. Argentina 584, 3800851 Chillán, Ñuble","9 8344 6550","https://m.facebook.com/cabanasandwich","Restaurante","https://www.google.com/maps/place/La+Caba%C3%B1a+S%C3%A1ndwich/data=!4m7!3m6!1s0x966929d4d3e5821b:0x8e58af11e8503f06!8m2!3d-36.6101982!4d-72.0940185!16s%2Fg%2F11f1v2p3wj!19sChIJG4Ll09QpaZYRBj9Q6BGvWI4?authuser=0&hl=es-419&rclk=1","-36.6101982","-72.0940185","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","Revisar: parece sandwich","","","","","","","",""
"TALLER 9215","4.8","167","CWCX+96, Chillán, Ñuble","","","Restaurante","https://www.google.com/maps/place/TALLER+9215/data=!4m7!3m6!1s0x9668d7bc48aa677b:0x6d51c7a6fdebfcb0!8m2!3d-36.5790754!4d-72.0518944!16s%2Fg%2F11sf55vysn!19sChIJe2eqSLzXaJYRsPzr_abHUW0?authuser=0&hl=es-419&rclk=1","-36.5790754","-72.0518944","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible","","","","","","","",""
"Restaurante Huasi del Inca","4.5","98","Av. Libertad 779, 3800693 Chillán, Ñuble","9 6492 8078","","Restaurante","https://www.google.com/maps/place/Restaurante+Huasi+del+Inca/data=!4m7!3m6!1s0x9668d706035fa13d:0xe290519111abb910!8m2!3d-36.6068085!4d-72.0995556!16s%2Fg%2F11tjhq6knq!19sChIJPaFfAwbXaJYRELmrEZFRkOI?authuser=0&hl=es-419&rclk=1","-36.6068085","-72.0995556","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Cassis Mall Arauco Chillán","4.7","172","El Roble 770, Local 14, piso 1, 3800846 Chillán, Ñuble","9 3400 7643","https://cassiscafe.com/","Restaurante","https://www.google.com/maps/place/Cassis+Mall+Arauco+Chill%C3%A1n/@-36.60968,-72.1009,17z/data=!3m1!4b1!4m6!3m5!1s0x9669291a45c5f073:0x7c6e5e884dd1b012!8m2!3d-36.60968!4d-72.1009!16s%2Fg%2F11wr2vrt08?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-36.60968","-72.1009","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
